"county_fips","state","county","total_population","median_household_income","poverty_rate","median_age","median_gross_rent"
"29173","Missouri","Ralls",10394,62054,12.610169491525426,45.8,765
"29175","Missouri","Randolph",24524,55310,15.830748781568454,40.1,742
"29177","Missouri","Ray",23149,72152,12.016773686279649,42.2,808
"29179","Missouri","Reynolds",6058,44357,17.85957736877982,46.1,627
"29181","Missouri","Ripley",10755,43898,19.723476297968396,41.4,666
"29183","Missouri","St. Charles",409830,102912,4.69562021865386,39.6,1312
"29185","Missouri","St. Clair",9451,46731,16.280341132735625,47.2,607
"29186","Missouri","Ste. Genevieve",18551,61310,7.91044776119403,43.2,774
"29187","Missouri","St. Francois",66864,54813,17.019783233220164,39.2,786
"29189","Missouri","St. Louis",996618,81340,9.591286975839816,40.2,1164
"29195","Missouri","Saline",23177,56566,14.652980071207287,35.4,733
"29197","Missouri","Schuyler",4044,56023,9.663032705649158,38.8,382
"29199","Missouri","Scotland",4698,67568,7.132018209408194,36.3,516
"29201","Missouri","Scott",37967,58847,14.455046364735924,39.4,809
"29203","Missouri","Shannon",7137,59000,16.707652249385216,45.5,509
"29205","Missouri","Shelby",6011,52127,15.613640297732386,43.6,570
"29207","Missouri","Stoddard",28547,54067,16.969179301017867,41.9,737
"29209","Missouri","Stone",31697,61323,13.97143589086717,54.4,892
"29211","Missouri","Sullivan",5903,55500,14.739583333333334,44.2,692
"29213","Missouri","Taney",56382,58258,14.424751186788615,42.0,925
"29215","Missouri","Texas",24956,48055,19.337556868914493,42.8,647
"29217","Missouri","Vernon",19713,54519,18.986742424242426,41.7,722
"29219","Missouri","Warren",36467,77989,9.32776617954071,40.8,913
"29221","Missouri","Washington",23483,51886,18.18545163868905,40.2,680
"29223","Missouri","Wayne",10942,43393,25.14450867052023,48.2,632
"29225","Missouri","Webster",39868,69731,16.104627143152243,36.9,777
"29227","Missouri","Worth",1956,46167,17.576703068122725,49.0,353
"29229","Missouri","Wright",18722,47304,17.551220575414124,41.2,558
"29510","Missouri","St. Louis",293109,55279,19.761104758553962,36.6,978
"30001","Montana","Beaverhead",9590,58072,14.682799215173317,43.4,800
"30003","Montana","Big Horn",12963,56680,23.601993197816974,32.3,686
"30005","Montana","Blaine",6997,65050,20.2441505595117,33.9,689
"30007","Montana","Broadwater",7310,63636,10.72511717673008,46.2,978
"30009","Montana","Carbon",10877,71017,8.51602023608769,50.5,882
"30011","Montana","Carter",1361,52171,13.75186846038864,56.7,731
"30013","Montana","Cascade",84601,66203,13.188538054389486,38.3,902
"30015","Montana","Chouteau",5888,56927,12.420655343969807,42.9,485
"30017","Montana","Custer",11938,63585,11.67274622199062,42.6,918
"30019","Montana","Daniels",1524,58000,11.887172599059772,48.7,588
"30021","Montana","Dawson",8874,70953,8.8023598820059,43.5,823
"30023","Montana","Deer Lodge",9512,49533,18.148800352190182,49.6,661
"30025","Montana","Fallon",2817,72284,12.059571376679985,37.2,772
"30027","Montana","Fergus",11581,59731,14.925240299038803,45.3,868
"30029","Montana","Flathead",108445,71327,9.572375474283797,42.1,1094
"30031","Montana","Gallatin",122194,87454,10.210406548245762,33.8,1574
"30033","Montana","Garfield",938,61750,12.203023758099352,43.9,802
"30035","Montana","Glacier",13713,45129,30.291620524178665,34.2,553
"30037","Montana","Golden Valley",840,57353,17.976190476190474,54.8,769
"30039","Montana","Granite",3419,54646,10.427248282043621,53.9,734
"30041","Montana","Hill",16260,55313,19.656236227412958,34.0,752
"30043","Montana","Jefferson",12501,76576,6.289256872501836,47.3,886
"30045","Montana","Judith Basin",2053,55417,15.812591508052709,50.9,502
"30047","Montana","Lake",32073,61965,17.71928163368368,43.8,884
"30049","Montana","Lewis and Clark",72580,74543,8.716832795170575,41.3,1062
"30051","Montana","Liberty",1968,53264,25.463917525773194,37.5,668
"30053","Montana","Lincoln",20656,47018,16.168192275686526,52.6,810
"30055","Montana","McCone",1818,71842,4.1759465478841875,52.4,543
"30057","Montana","Madison",8975,67420,6.772997865887903,54.1,1159
"30059","Montana","Meagher",1979,56215,10.729166666666666,59.9,871
"30061","Montana","Mineral",4796,61117,17.85332478084242,50.1,746
"30063","Montana","Missoula",119639,71246,10.9275426696964,37.0,1125
"30065","Montana","Musselshell",5068,59010,15.299999999999999,51.3,865
"30067","Montana","Park",17484,66607,13.065036900369003,46.2,927
"30069","Montana","Petroleum",401,59318,6.483790523690773,51.5,769
"30071","Montana","Phillips",4224,58156,9.409772617319787,44.9,623
"30073","Montana","Pondera",6012,53500,22.851330734022714,41.2,806
"30075","Montana","Powder River",1762,68009,9.72626674432149,48.6,609
"30077","Montana","Powell",7029,63432,6.342857142857143,43.3,770
"30079","Montana","Prairie",1251,45192,23.93092105263158,49.1,827
"30081","Montana","Ravalli",45807,71323,8.28299690293672,48.9,1054
"30083","Montana","Richland",11329,69578,7.148544634167921,38.0,866
"30085","Montana","Roosevelt",10665,53125,30.5978898007034,30.5,707
"30087","Montana","Rosebud",8236,56430,21.584231145935355,36.7,644
"30089","Montana","Sanders",12936,54035,15.087223008015089,54.6,774
"30091","Montana","Sheridan",3677,63654,10.013908205841446,44.7,749
"30093","Montana","Silver Bow",35589,57504,16.165359117621513,40.3,810
"30095","Montana","Stillwater",9052,81503,8.254322364751813,47.4,968
"30097","Montana","Sweet Grass",3713,69426,7.815468113975577,44.0,1073
"30099","Montana","Teton",6291,67766,10.463791700569569,43.0,750
"30101","Montana","Toole",5028,53693,12.264792564044434,38.8,753
"30103","Montana","Treasure",761,73036,10.775295663600525,53.4,992
"30105","Montana","Valley",7540,64515,12.877756602232507,43.2,769
"30107","Montana","Wheatland",2049,47054,23.67508667657256,47.3,741
"30109","Montana","Wibaux",1148,64792,15.929203539823009,44.2,964
"30111","Montana","Yellowstone",167340,74400,10.229189585625228,38.7,1084
"31001","Nebraska","Adams",31034,65680,12.75718774282915,38.8,853
"31003","Nebraska","Antelope",6302,63750,10.035438144329897,42.7,746
"31005","Nebraska","Arthur",540,67500,9.62962962962963,40.5,850
"31007","Nebraska","Banner",657,71250,9.43683409436834,56.6,975
"31009","Nebraska","Blaine",385,61250,10.649350649350648,56.8,786
"31011","Nebraska","Boone",5366,71367,9.196275888276647,43.2,734
"31013","Nebraska","Box Butte",10754,68778,9.955647824856092,40.7,771
"31015","Nebraska","Boyd",1704,58984,10.23339317773788,54.9,650
"31017","Nebraska","Brown",2739,51538,12.148148148148149,45.9,932
"31019","Nebraska","Buffalo",50323,74570,11.0198052758592,34.6,911
"31021","Nebraska","Burt",6730,57303,13.689759036144578,44.8,688
"31023","Nebraska","Butler",8413,82603,7.562008469449485,42.7,753
"31025","Nebraska","Cass",26963,88255,4.8680241327300156,41.0,987
"31027","Nebraska","Cedar",8344,73977,6.211637613552664,41.9,683
"31029","Nebraska","Chase",3639,62782,7.769985974754558,41.8,749
"31031","Nebraska","Cherry",5468,63750,7.197039777983348,43.5,873
"31033","Nebraska","Cheyenne",9478,57594,11.091984938138784,42.0,912
"31035","Nebraska","Clay",6084,75938,8.142067347964483,40.1,701
"31037","Nebraska","Colfax",10541,79720,8.708301008533748,35.0,902
"31039","Nebraska","Cuming",8976,70708,7.759303246239114,40.8,800
"31041","Nebraska","Custer",10544,66310,8.638894221539644,42.3,794
"31043","Nebraska","Dakota",21331,71655,11.16642958748222,32.1,1053
"31045","Nebraska","Dawes",8212,54381,12.603110209601082,35.2,1014
"31047","Nebraska","Dawson",24020,65383,12.337635041405692,35.8,861
"31049","Nebraska","Deuel",1865,61438,9.086021505376344,50.7,827
"31051","Nebraska","Dixon",5561,69156,7.076247942951179,42.1,661
"31053","Nebraska","Dodge",37146,71294,9.321071438464308,38.9,985
"31055","Nebraska","Douglas",585461,79081,11.246619309424833,35.5,1162
"31057","Nebraska","Dundy",1811,56563,12.002243409983175,45.6,588
"31059","Nebraska","Fillmore",5551,76354,7.893263668594887,46.3,667
"31061","Nebraska","Franklin",2868,57692,14.122681883024251,49.0,613
"31063","Nebraska","Frontier",2562,68207,12.059064807219032,42.8,605
"31065","Nebraska","Furnas",4605,60625,12.344858156028367,46.4,805
"31067","Nebraska","Gage",21646,64426,13.195391488361158,42.8,770
"31069","Nebraska","Garden",1620,44777,14.061519146264908,54.1,675
"31071","Nebraska","Garfield",1797,68611,11.652173913043478,45.0,519
"31073","Nebraska","Gosper",1929,79145,7.0184696569920835,49.2,797
"31075","Nebraska","Grant",695,69063,10.802919708029197,37.8,883
"31077","Nebraska","Greeley",2211,58894,11.177278973889143,44.5,643
"31079","Nebraska","Hall",62431,67549,11.751767734367363,36.0,911
"31081","Nebraska","Hamilton",9438,79884,6.725587411079974,41.3,776
"31083","Nebraska","Harlan",3006,70536,7.208121827411168,47.1,708
"31085","Nebraska","Hayes",854,60313,12.295081967213115,48.7,419
"31087","Nebraska","Hitchcock",2601,52016,11.617933723196881,44.7,715
"31089","Nebraska","Holt",10093,67225,10.834170854271356,41.8,724
"31091","Nebraska","Hooker",613,45854,7.666098807495741,44.8,581
"31093","Nebraska","Howard",6492,74508,5.443453777569216,42.3,811
"31095","Nebraska","Jefferson",7155,60568,9.874069834001146,44.7,659
"31097","Nebraska","Johnson",5263,59457,6.809202881710434,40.1,777
"31099","Nebraska","Kearney",6697,79167,6.6908870723584615,40.3,787
"31101","Nebraska","Keith",8239,58132,10.717361880152577,49.0,772
"31103","Nebraska","Keya Paha",939,60313,10.436634717784878,49.0,867
"31105","Nebraska","Kimball",3348,59438,11.090686274509803,48.5,853
"31107","Nebraska","Knox",8362,64821,13.185873151655873,44.5,692
"31109","Nebraska","Lancaster",323673,72625,11.680917185965251,34.3,1045
"31111","Nebraska","Lincoln",34122,64342,12.837594526467411,42.4,867
"31113","Nebraska","Logan",812,71650,8.188585607940446,44.8,725
"31115","Nebraska","Loup",564,60156,8.156028368794328,47.1,650
"31117","Nebraska","McPherson",463,61316,7.127429805615551,46.6,653
"31119","Nebraska","Madison",35535,64637,11.783062209251929,37.1,851
"31121","Nebraska","Merrick",7696,62849,8.742229863774632,42.8,772
"31123","Nebraska","Morrill",4544,59773,12.434998869545558,41.3,744
"31125","Nebraska","Nance",3342,65438,16.129032258064516,43.6,776
"31127","Nebraska","Nemaha",7035,60132,13.012232415902142,39.0,727
"31129","Nebraska","Nuckolls",4089,70201,7.434944237918216,50.5,616
"31131","Nebraska","Otoe",16075,81430,9.541816348396043,41.8,905
"31133","Nebraska","Pawnee",2539,54926,14.066908504635228,47.1,616
"31135","Nebraska","Perkins",2835,67500,7.656529516994633,41.0,783
"31137","Nebraska","Phelps",8983,65988,13.613406795224977,40.7,724
"31139","Nebraska","Pierce",7312,75938,7.971619365609349,39.7,850
"31141","Nebraska","Platte",34358,72335,8.724238582421794,38.4,867
"31143","Nebraska","Polk",5209,71771,6.2243100411039345,43.7,692
"31145","Nebraska","Red Willow",10611,60000,14.10768182260734,41.2,778
"31147","Nebraska","Richardson",7797,55578,10.577800965175427,45.9,692
"31149","Nebraska","Rock",1335,57500,10.484511517077046,45.2,608
"31151","Nebraska","Saline",14642,77027,9.500321681321038,37.4,833
"31153","Nebraska","Sarpy",194051,101402,5.178474851270957,35.5,1284
"31155","Nebraska","Saunders",22761,89395,6.420588628166882,40.4,930
"31157","Nebraska","Scotts Bluff",35937,60960,13.921451185077435,39.8,889
"31159","Nebraska","Seward",17636,81122,6.885787734116783,37.6,969
"31161","Nebraska","Sheridan",5058,56900,10.738392309265699,46.6,771
"31163","Nebraska","Sherman",2974,61935,9.492803289924606,47.9,866
"31165","Nebraska","Sioux",1197,54076,11.445279866332497,41.5,743
"31167","Nebraska","Stanton",5835,78275,7.080874696286012,42.0,817
"31169","Nebraska","Thayer",4938,63095,9.002079002079002,46.2,738
"31171","Nebraska","Thomas",626,72708,4.792332268370607,45.1,685
"31173","Nebraska","Thurston",6666,64838,18.00397371236436,28.7,698
"31175","Nebraska","Valley",4094,58902,9.253287025551971,45.4,616
"31177","Nebraska","Washington",20989,90188,6.906849051151141,42.6,958
"31179","Nebraska","Wayne",9786,67687,13.171556199444645,31.6,732
"31181","Nebraska","Webster",3385,65197,9.93939393939394,44.6,673
"31183","Nebraska","Wheeler",785,55893,5.222929936305733,59.9,525
"31185","Nebraska","York",14231,74058,9.035964781375915,39.0,885
"32001","Nevada","Churchill",25614,73268,9.139828126254919,39.8,1203
"32003","Nevada","Clark",2293764,73845,13.20819368165142,38.3,1518
"32005","Nevada","Douglas",49624,88018,8.287762790132458,54.2,1545
"32007","Nevada","Elko",53852,83427,11.027033162444903,35.4,1126
"32009","Nevada","Esmeralda",962,-666666666,19.3717277486911,55.8,1319
"32011","Nevada","Eureka",1660,73095,22.067714631197095,50.1,940
"32013","Nevada","Humboldt",17299,79946,12.159953298307064,37.6,998
"32015","Nevada","Lander",5745,84474,11.418563922942207,37.3,1066
"32017","Nevada","Lincoln",4452,69496,6.596962907642519,43.6,754
"32019","Nevada","Lyon",60630,73460,11.00920468843123,42.9,1259
"32021","Nevada","Mineral",4557,50584,18.043576940535633,41.9,1130
"32023","Nevada","Nye",53207,55975,15.528439661798615,52.4,1013
"32027","Nevada","Pershing",6505,72007,8.054260279779568,40.9,667
"32029","Nevada","Storey",4139,96000,7.073643410852713,56.8,1007
"32031","Nevada","Washoe",491770,85600,10.685089828392169,38.9,1507
"32033","Nevada","White Pine",8856,72294,8.385430823593367,41.7,933
"32510","Nevada","Carson City",58364,71809,11.095160335205556,42.1,1172
"33001","New Hampshire","Belknap",64300,87983,8.761730228443236,48.3,1184
"33003","New Hampshire","Carroll",51259,82961,7.461654016445288,54.2,1179
"33005","New Hampshire","Cheshire",76945,81001,8.94371309982055,43.5,1220
"33007","New Hampshire","Coos",31386,58439,12.856948599401685,49.9,843
"33009","New Hampshire","Grafton",91759,84021,10.125158205596962,44.0,1292
"33011","New Hampshire","Hillsborough",424732,100436,6.510219167298664,41.0,1532
"33013","New Hampshire","Merrimack",155018,93944,7.094651198638171,42.6,1293
"33015","New Hampshire","Rockingham",317163,113927,4.774125516527285,44.8,1619
"33017","New Hampshire","Strafford",131743,86564,8.81095649483361,37.9,1413
"33019","New Hampshire","Sullivan",43529,75929,10.802534072048063,47.3,1159
"34001","New Jersey","Atlantic",274704,76819,13.10657950514268,42.2,1325
"34003","New Jersey","Bergen",954717,123715,6.718557620786332,42.1,1863
"34005","New Jersey","Burlington",464226,105271,6.769813133327311,41.7,1669
"34007","New Jersey","Camden",524042,86384,12.152846168997439,38.8,1346
"34009","New Jersey","Cape May",95236,88046,8.688114863068334,51.4,1345
"34011","New Jersey","Cumberland",152915,64499,16.252091389376783,37.6,1254
"34013","New Jersey","Essex",854130,76712,15.029941483184956,37.7,1459
"34015","New Jersey","Gloucester",304504,102807,7.598049891939889,40.1,1480
"34017","New Jersey","Hudson",710478,90032,14.801935396521133,35.8,1811
"34019","New Jersey","Hunterdon",129448,139453,3.8481195794903242,46.2,1707
"34021","New Jersey","Mercer",383286,96333,11.073541611339113,39.2,1515
"34023","New Jersey","Middlesex",861535,109028,8.499631688207327,39.4,1810
"34025","New Jersey","Monmouth",643615,122727,6.4274056870252965,43.2,1771
"34027","New Jersey","Morris",510375,134929,5.086991290924499,42.7,1860
"34029","New Jersey","Ocean",646434,86411,10.414067020062236,41.4,1702
"34031","New Jersey","Passaic",518289,87137,13.67171887367654,38.1,1553
"34033","New Jersey","Salem",64973,78412,12.764120435779096,41.9,1185
"34035","New Jersey","Somerset",346203,135960,5.490316004077472,41.9,1921
"34037","New Jersey","Sussex",145117,114316,5.414906625166741,44.1,1503
"34039","New Jersey","Union",572549,100117,8.92153122217983,39.1,1664
"34041","New Jersey","Warren",110238,99596,8.1246260757513,43.9,1368
"35001","New Mexico","Bernalillo",674357,66514,15.79446944255874,39.3,1087
"35003","New Mexico","Catron",3685,46439,21.156481227733625,62.6,740
"35005","New Mexico","Chaves",64446,52029,22.258341015315448,36.9,838
"35006","New Mexico","Cibola",27059,51765,27.633437990580852,38.4,724
"35007","New Mexico","Colfax",12336,52690,16.952771372448545,49.1,704
"35009","New Mexico","Curry",47932,56259,20.85313128718805,31.9,987
"35011","New Mexico","De Baca",1580,40804,20.561941251596423,35.1,727
"35013","New Mexico","Doña Ana",221665,55663,22.213110956682883,34.0,903
"35015","New Mexico","Eddy",61114,79605,12.445584705784988,35.9,1183
"35017","New Mexico","Grant",27856,45921,19.529629629629632,49.0,810
"35019","New Mexico","Guadalupe",4379,40149,23.031847133757964,41.6,515
"35021","New Mexico","Harding",748,41250,18.71657754010695,43.1,700
"35023","New Mexico","Hidalgo",4097,49076,20.498132004981322,42.3,803
"35025","New Mexico","Lea",73154,68750,18.650136571420482,32.5,1119
"35027","New Mexico","Lincoln",20227,51643,16.023397660233975,52.7,883
"35028","New Mexico","Los Alamos",19374,143188,2.9274369355341014,41.1,1308
"35029","New Mexico","Luna",25420,37917,26.12547604730407,36.6,685
"35031","New Mexico","McKinley",71172,44496,35.68363925669148,34.1,810
"35033","New Mexico","Mora",4176,50178,18.761996161228407,58.5,785
"35035","New Mexico","Otero",68235,52717,19.950213371266003,36.3,926
"35037","New Mexico","Quay",8616,43698,25.419094043514445,48.1,752
"35039","New Mexico","Rio Arriba",40165,53901,20.099584646949907,42.4,760
"35041","New Mexico","Roosevelt",19002,52445,21.564789441306413,32.0,863
"35043","New Mexico","Sandoval",151538,84053,10.031441534665287,41.1,1408
"35045","New Mexico","San Juan",121178,53020,23.19420207569698,38.0,917
"35047","New Mexico","San Miguel",27036,47400,21.968643805993203,46.8,774
"35049","New Mexico","Santa Fe",155175,74689,12.495012591163293,48.5,1318
"35051","New Mexico","Sierra",11511,37840,24.933451641526176,57.3,695
"35053","New Mexico","Socorro",16308,47556,28.964807308756352,39.7,653
"35055","New Mexico","Taos",34516,58908,14.4169631919734,51.9,1069
"35057","New Mexico","Torrance",15290,46250,20.447200052766966,42.5,845
"35059","New Mexico","Union",4039,45319,19.456762749445677,40.3,650
"35061","New Mexico","Valencia",77382,58333,18.444623791064128,39.0,970
"36001","New York","Albany",315374,83149,12.918128440244475,38.3,1252
"36003","New York","Allegany",47027,61233,16.799659034404378,38.9,754
"36005","New York","Bronx",1419250,49036,26.94714976944917,35.6,1436
"36007","New York","Broome",197738,61059,18.92669695820942,39.4,914
"36009","New York","Cattaraugus",76479,58248,17.597916160552813,42.5,759
"36011","New York","Cayuga",75464,66583,13.76772347900957,43.7,895
"36013","New York","Chautauqua",126329,56507,17.014579463830767,42.7,797
"36015","New York","Chemung",82805,63469,15.761534290794001,41.9,1020
"36017","New York","Chenango",46685,62093,12.200544959128065,44.9,819
"36019","New York","Clinton",78961,69208,13.786747136010485,41.5,956
"36021","New York","Columbia",61245,83619,11.390100068494295,49.5,1199
"36023","New York","Cortland",46401,67527,12.8130976258221,36.5,911
"36025","New York","Delaware",44551,60226,14.85898431068144,48.8,848
"36027","New York","Dutchess",297144,97273,8.260447724198494,42.6,1522
"36029","New York","Erie",950044,71175,14.023568751179786,40.3,1037
"36031","New York","Essex",37077,70215,11.804427728865715,49.5,890
"36033","New York","Franklin",47066,63747,16.532332350773764,41.8,819
"36035","New York","Fulton",52787,62615,14.53661172656039,44.1,883
"36037","New York","Genesee",57943,72055,10.57998277104833,42.4,909
"36039","New York","Greene",47554,74011,11.006499287749289,47.4,993
"36041","New York","Hamilton",5102,68950,10.015835312747427,57.2,860
"36043","New York","Herkimer",59932,68858,13.28286771445059,44.6,811
"36045","New York","Jefferson",116130,64978,13.397284773595642,33.2,1214
"36047","New York","Kings",2646306,78548,18.8857948288268,36.3,1784
"36049","New York","Lewis",26618,68329,12.247374208470784,42.0,821
"36051","New York","Livingston",61588,72464,11.594559017112768,41.4,912
"36053","New York","Madison",67572,73141,9.724214632259311,42.6,891
"36055","New York","Monroe",754068,74409,13.05751378755181,39.5,1126
"36057","New York","Montgomery",49461,62923,14.70841889117043,40.1,921
"36059","New York","Nassau",1388138,143408,5.3134791199027305,41.8,2195
"36061","New York","New York",1627788,104553,15.838468598400421,38.9,2132
"36063","New York","Niagara",211341,67809,13.017665937412659,43.2,870
"36065","New York","Oneida",229645,68819,14.605071141919007,40.8,917
"36067","New York","Onondaga",471611,74740,13.929739919412897,39.5,1067
"36069","New York","Ontario",112405,79814,9.160972289921183,43.9,1126
"36071","New York","Orange",403840,96497,12.958457468601575,36.9,1602
"36073","New York","Orleans",39686,63838,13.040613551906807,43.6,877
"36075","New York","Oswego",117945,68461,16.5322903240144,40.6,943
"36077","New York","Otsego",59738,67086,14.126170185587327,40.4,942
"36079","New York","Putnam",97988,127405,6.541776023476411,44.2,1824
"36081","New York","Queens",2330124,84961,12.249753546392531,40.4,1915
"36083","New York","Rensselaer",160341,86663,11.783887509481177,40.2,1182
"36085","New York","Richmond",492734,98290,10.898779915436437,40.4,1689
"36087","New York","Rockland",338936,110631,15.555156467471825,35.1,1826
"36089","New York","St. Lawrence",107796,61900,17.434481621888906,39.0,799
"36091","New York","Saratoga",237075,99653,6.734743704515958,43.4,1347
"36093","New York","Schenectady",159603,76989,12.468882470619263,39.6,1159
"36095","New York","Schoharie",29979,71188,10.831734960767218,45.7,916
"36097","New York","Schuyler",17749,65625,15.126384549843793,47.4,858
"36099","New York","Seneca",33125,66007,13.318205062643825,42.8,925
"36101","New York","Steuben",93034,64740,13.673694198741371,43.1,878
"36103","New York","Suffolk",1525680,128329,6.375092413918271,41.7,2190
"36105","New York","Sullivan",79147,69826,15.189423835832674,41.7,999
"36107","New York","Tioga",48106,71791,12.22334427333165,44.8,914
"36109","New York","Tompkins",102879,73012,15.290930639426604,32.8,1374
"36111","New York","Ulster",182109,81804,14.327737572326974,44.2,1335
"36113","New York","Warren",65560,78239,9.131502912501352,46.8,1089
"36115","New York","Washington",60883,72342,10.840182962478934,45.0,1000
"36117","New York","Wayne",91128,73914,11.270133150187208,43.6,929
"36119","New York","Westchester",996888,118411,8.879149519468665,41.5,1876
"36121","New York","Wyoming",39980,68913,10.643776824034335,43.1,782
"36123","New York","Yates",24637,67521,14.142619666680876,41.6,802
"37001","North Carolina","Alamance",174286,64445,14.148200673639424,38.7,1007
"37003","North Carolina","Alexander",36440,65268,12.066243793232111,43.8,745
"37005","North Carolina","Alleghany",11075,44272,17.383773928896993,51.4,755
"37007","North Carolina","Anson",21903,44245,21.203624893606367,42.4,849
"37009","North Carolina","Ashe",26831,50827,14.050709326894054,49.8,774
"37011","North Carolina","Avery",17643,57657,10.963388562266168,46.5,791
"37013","North Carolina","Beaufort",44597,57997,18.013536840192604,47.1,859
"37015","North Carolina","Bertie",17482,45931,19.785324210658466,45.9,824
"37017","North Carolina","Bladen",29591,44528,21.241572841449642,44.8,752
"37019","North Carolina","Brunswick",145889,74034,9.379838531298386,56.1,1267
"37021","North Carolina","Buncombe",271790,70578,11.774028610565004,42.4,1281
"37023","North Carolina","Burke",87863,55684,17.92892070845324,44.9,805
"37025","North Carolina","Cabarrus",231262,86084,8.921248713071702,37.7,1303
"37027","North Carolina","Caldwell",80618,55401,12.680872462128356,45.5,735
"37029","North Carolina","Camden",10743,87781,5.021976994295333,40.9,1220
"37031","North Carolina","Carteret",68652,70235,10.044289078816785,50.1,1062
"37033","North Carolina","Caswell",22689,59407,15.712868011908702,46.2,699
"37035","North Carolina","Catawba",162051,64544,12.821061374476173,41.8,891
"37037","North Carolina","Chatham",78319,88534,10.47121094758585,47.6,1066
"37039","North Carolina","Cherokee",29197,51496,14.625013002323081,53.3,800
"37041","North Carolina","Chowan",13814,56982,20.53886925795053,47.9,766
"37043","North Carolina","Clay",11391,53645,13.47316032705297,54.5,791
"37045","North Carolina","Cleveland",100170,55769,17.235234215885946,41.2,835
"37047","North Carolina","Columbus",50453,48184,18.792646537153352,42.4,775
"37049","North Carolina","Craven",101074,64635,13.905300823832903,39.2,1100
"37051","North Carolina","Cumberland",336749,58780,17.220636856198222,31.8,1156
"37053","North Carolina","Currituck",29612,91548,7.637426105863968,41.7,1126
"37055","North Carolina","Dare",37534,81214,7.541764831869779,48.5,1307
"37057","North Carolina","Davidson",171063,62426,13.825645516294701,42.3,863
"37059","North Carolina","Davie",43526,73234,9.980086139026536,45.0,889
"37061","North Carolina","Duplin",49053,51880,17.890822427218374,40.7,815
"37063","North Carolina","Durham",329405,79501,12.00928821912615,35.8,1415
"37065","North Carolina","Edgecombe",48777,48480,21.880071574216636,41.7,818
"37067","North Carolina","Forsyth",386740,65541,14.695191939803594,38.3,1046
"37069","North Carolina","Franklin",71962,71386,10.090728664587468,40.9,988
"37071","North Carolina","Gaston",231485,65472,12.761116674572639,39.5,1085
"37073","North Carolina","Gates",10437,61612,11.838249658136354,47.7,940
"37075","North Carolina","Graham",8041,49038,8.702270709120894,45.5,581
"37077","North Carolina","Granville",61439,70975,14.058336839152993,42.5,1008
"37079","North Carolina","Greene",20421,50904,22.35618908107499,39.6,845
"37081","North Carolina","Guilford",542987,66027,15.221946634288827,37.4,1108
"37083","North Carolina","Halifax",48219,45071,25.15527950310559,43.8,776
"37085","North Carolina","Harnett",136503,69012,14.535520766101797,35.4,1080
"37087","North Carolina","Haywood",62432,61001,11.277829989953657,47.8,1052
"37089","North Carolina","Henderson",117387,67623,11.672688702430948,47.2,1120
"37091","North Carolina","Hertford",20492,47472,21.41513995594477,42.3,806
"37093","North Carolina","Hoke",53102,60095,17.360228104650716,33.7,1047
"37095","North Carolina","Hyde",4625,47338,22.421972534332085,48.5,1237
"37097","North Carolina","Iredell",191800,78678,9.096846574000432,40.9,1183
"37099","North Carolina","Jackson",43089,53479,19.31067886914625,38.9,855
"37101","North Carolina","Johnston",226623,79838,11.190481505457955,38.3,1007
"37103","North Carolina","Jones",9245,55659,21.26820720622057,48.1,725
"37105","North Carolina","Lee",64565,63060,15.465693246104737,39.9,962
"37107","North Carolina","Lenoir",54917,44795,22.460230542201103,42.2,814
"37109","North Carolina","Lincoln",90359,78490,9.04571454106712,44.3,977
"37111","North Carolina","McDowell",44679,55527,13.976509679950158,44.3,741
"37113","North Carolina","Macon",37533,53298,14.396698227725176,50.1,791
"37115","North Carolina","Madison",21640,58628,11.443695861405196,44.5,764
"37117","North Carolina","Martin",21773,46793,19.642438177467035,46.7,729
"37119","North Carolina","Mecklenburg",1130906,83765,10.410459324599264,35.4,1521
"37121","North Carolina","Mitchell",14973,58089,12.95610425240055,48.0,744
"37123","North Carolina","Montgomery",25874,55849,16.086765469580154,43.6,753
"37125","North Carolina","Moore",102840,82837,9.960462587723635,42.8,1181
"37127","North Carolina","Nash",95451,60704,14.03261009115419,41.6,924
"37129","North Carolina","New Hanover",231214,72892,12.370873381620443,40.1,1343
"37131","North Carolina","Northampton",17212,47935,19.978277921921197,51.6,749
"37133","North Carolina","Onslow",208537,64568,11.716700356973893,27.1,1198
"37135","North Carolina","Orange",147292,88553,12.428264516318903,36.2,1387
"37137","North Carolina","Pamlico",12315,61624,12.367707513338582,54.1,909
"37139","North Carolina","Pasquotank",40830,63912,10.032506684842447,39.0,1146
"37141","North Carolina","Pender",63475,76838,10.693008727015103,41.8,1072
"37143","North Carolina","Perquimans",13146,61224,11.388063114566659,50.5,1061
"37145","North Carolina","Person",39275,64927,18.446601941747574,43.9,796
"37147","North Carolina","Pitt",172279,58851,19.403065955371442,33.6,971
"37149","North Carolina","Polk",19689,61005,13.656091763976438,54.4,1089
"37151","North Carolina","Randolph",145322,59047,14.764965150365208,41.4,857
"37153","North Carolina","Richmond",42818,43626,25.168139892390467,40.3,744
"37155","North Carolina","Robeson",116858,40318,28.774682651622,36.5,784
"37157","North Carolina","Rockingham",91585,55796,16.84814777587921,44.7,789
"37159","North Carolina","Rowan",148487,63196,15.835588375746587,40.5,990
"37161","North Carolina","Rutherford",64850,49771,17.597409741760057,45.3,748
"37163","North Carolina","Sampson",59245,53159,20.239554029098567,39.7,811
